,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
3626,8414,52201,MI,Brownstown,Brownstown Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Brownstown MI,-83.2572332,42.1261157
3627,8415,52202,MI,Bruce,Bruce Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bruce MI,-83.0361376,42.8467589
3628,8416,3392,MI,Buchanan,Buchanan Township Library,Town,NA,1855,1884,NA,1870,350,1875,284,NA,Buchanan MI,-86.3611248,41.8272684
3629,8417,52203,MI,Buel,Buel Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Buel MI,-82.713132,43.3095052
3630,8418,52204,MI,Buena,Buena Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Buena MI,-82.4491696,42.9434584
3631,8419,52205,MI,Bunkerhill,Bunkerhill Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bunkerhill MI,-84.3174666,42.4755917
3632,8420,52206,MI,Burch Run,Burch Run Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Burch Run MI,-83.7941309,43.2508585
3633,8421,52207,MI,Burchville,Burchville Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Burchville MI,-82.5000653,43.1196178
3634,8423,52209,MI,Burlington,Burlington Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Burlington MI,-85.0796988,42.1067125
3635,8422,52208,MI,Burlington,Burlington Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Burlington MI,-85.0796988,42.1067125
3636,8424,52210,MI,Burns,Burns Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Burns MI,-83.9744262,42.8223201
3637,8425,3393,MI,Burnside,Burnside Township Library,Town,1858,NA,1884,NA,NA,0,NA,0,Antebellum,Burnside MI,-83.0771632,43.210582
3638,8426,52211,MI,Burr,Burr Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Burr MI,-84.7883813,45.441902
3639,8427,52212,MI,Burton,Burton Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Burton MI,-83.6163423,42.9994718
3640,8428,52213,MI,Bushnell,Bushnell Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bushnell MI,-85.0025539,43.1625919
3641,8429,52214,MI,Butler,Butler Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Butler MI,-84.8652453,42.0578237
3642,8430,52215,MI,Byron,Byron Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Byron MI,-83.9444027,42.8228091
3643,8432,52217,MI,Caledonia,Caledonia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Caledonia MI,-85.5166864,42.7891985
3644,8431,52216,MI,Caledonia,Caledonia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Caledonia MI,-85.5166864,42.7891985
3645,8433,52218,MI,California,California Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,California MI,-84.8832941,41.7964383
3646,8434,3394,MI,Calumet,Calumet Township Library,Town,1867,NA,1884,NA,NA,0,NA,0,Antebellum,Calumet MI,-88.4262689,47.2718408
3647,8435,52219,MI,Calvin,Calvin Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Calvin MI,-85.9508923,41.8683095
3648,8436,52220,MI,Cambria,Cambria Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cambria MI,-84.6649543,41.8219931
3649,8437,5221,MI,Cambridge,Cambridge Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Cambridge MI,-84.2067992,42.0310851
3650,8438,52222,MI,Camden,Camden Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Camden MI,-84.7577335,41.7522716
3651,8439,52223,MI,Campbell,Campbell Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Campbell MI,-87.1312509,46.0171809
3652,8440,52224,MI,Cannon,Cannon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cannon MI,-85.4994192,43.0670601
3653,8441,52225,MI,Canton,Canton Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Canton MI,-83.482116,42.3086444
3654,8118,3395,MI,Capac,Mussey Library,Public,1860,NA,1884,NA,NA,0,NA,0,Antebellum,Capac MI,-82.9344791,43.0125509
3655,8442,52226,MI,Carlton,Carlton Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Carlton MI,-85.251396,42.7267013
3656,8443,52227,MI,Carmel,Carmel Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Carmel MI,-84.9193082,42.5365399
3657,8444,52228,MI,Cascade,Cascade Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Cascade MI,-85.4946249,42.9024636
3658,8445,3396,MI,Casco,Casco Township Library,Town,NA,1857,1884,NA,NA,0,NA,0,NA,Casco MI,-82.6715845,42.7525317
3659,8446,52229,MI,Casco,Casco Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Casco MI,-82.6715845,42.7525317
3660,8447,52230,MI,Casinovia,Casinovia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Casinovia MI,-85.7906006,43.2347449
3661,2277,3397,MI,Cassopolis,Cassopolis Reading Room and Library Assoc.,Socl,1871,NA,1884,NA,NA,0,NA,0,Antebellum,Cassopolis MI,-86.0100068,41.9117133
3662,8448,52231,MI,Castleton,Castleton Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Castleton MI,-85.1271907,42.623771
3663,8449,52232,MI,Cato,Cato Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Cato MI,-85.2515482,43.443107
3664,8450,52233,MI,Cazenovia,Cazenovia Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Cazenovia MI,-75.8336952,42.9462929
3665,8451,30909,MI,Centreville,Nottawa Township Library,Town,NA,1855,1989,NA,NA,0,NA,0,NA,Centreville MI,-85.5283225,41.9233827
3666,8453,52235,MI,Charleston,Charleston Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Charleston MI,-85.3756249,42.2811597
3667,8452,52234,MI,Charleston,Charleston Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Charleston MI,-85.3756249,42.2811597
3668,8454,3398,MI,Charleviox,Charleviox Township Library,Town,1872,NA,1884,NA,NA,0,NA,0,Antebellum,Charleviox MI,-85.2584004,45.3180632
3669,2276,3399,MI,Charlotte,Charlotte Library Assoc.,Socl,1870,NA,NA,1894,NA,0,NA,0,Antebellum,Charlotte MI,-84.8358211,42.5636478
3670,8455,52236,MI,Cheshire,Cheshire Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cheshire MI,-85.9508923,42.4600216
3671,8456,52237,MI,Chesseming,Chesseming Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Chesseming MI,-85.6023643,44.3148443
3672,8457,3400,MI,Chester,Chester Township Library,Town,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Chester MI,-84.9147133,42.6058695
3673,8458,52238,MI,Chester,Chester Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Chester MI,-84.9147133,42.6058695
3674,8459,52239,MI,Chester,Chester Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Chester MI,-84.9147133,42.6058695
3675,8460,52240,MI,Chesterfield,Chesterfield Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Chesterfield MI,-82.8424208,42.6628105
3676,8461,52241,MI,Chickaming,Chickaming Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Chickaming MI,-86.6173447,41.8564175
3677,8462,52242,MI,China,China Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,China MI,-82.5402275,42.7572207
3678,8463,52243,MI,Chippewa,Chippewa Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Chippewa MI,-84.5932094,46.3117082
3679,8464,52244,MI,Clarence,Clarence Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Clarence MI,-84.7942091,42.3741594
3680,8465,52245,MI,Clarendon,Clarendon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Clarendon MI,-84.8658048,42.1303222
3681,8466,52246,MI,Clay,Clay Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Clay MI,-82.6807449,42.6097129
3682,8467,52247,MI,Clayton,Clayton Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Clayton MI,-84.2363347,41.8633809
3683,8468,52248,MI,Climax,Climax Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Climax MI,-85.3349948,42.2383765
3684,8469,52249,MI,Clinton,Clinton Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Clinton MI,-82.9195514,42.5868882
3685,8471,52251,MI,Coe,Coe Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Coe MI,-84.6422295,43.480586
3686,8470,52250,MI,Coe,Coe Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Coe MI,-84.6422295,43.480586
3687,8472,52252,MI,Cohoctah (Cohocta),Cohoctah Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cohoctah (Cohocta) MI,-83.9485679,42.7597542
3688,8473,52253,MI,Coldwater,Coldwater Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Coldwater MI,-85.0005215,41.9403263
3689,2859,3401,MI,Coldwater,Ladies; Library,Ladies,1869,NA,1876,NA,1870,1200,1870,1200,Antebellum,Coldwater MI,-85.0005215,41.9403263
3690,6978,3402,MI,Coldwater,State Public School for Dependent Children,Asylum,1875,NA,1884,NA,1875,460,1875,460,Antebellum,Coldwater MI,-85.0005215,41.9403263
3691,8474,52254,MI,Colon,Colon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Colon MI,-85.3249817,41.9583822
3692,8475,52255,MI,Columbia,Columbia Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Columbia MI,-84.2910759,42.1142112
3693,8476,52256,MI,Columbia,Columbia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Columbia MI,-84.2910759,42.1142112
3694,8477,52257,MI,Columbus,Columbus Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Columbus MI,-82.6624207,42.882252
3695,8478,52258,MI,Commerce,Commerce Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Commerce MI,-83.4882347,42.5750853
3696,8479,52259,MI,Comstock,ComstockTownship Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Comstock MI,-85.4581859,42.2844539
3697,8480,52260,MI,Concord,Concord Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Concord MI,-84.6430206,42.1778187
3698,8481,52261,MI,Constantine,Constantine Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Constantine MI,-85.6686026,41.8411603
3699,8482,52262,MI,Convis,Convis Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Convis MI,-85.0025539,42.3834206
3700,8483,52263,MI,Conway,Conway Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Conway MI,-84.8669925,45.416677
3701,8484,52264,MI,Cooper,Cooper Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cooper MI,-85.5817911,42.3679028
3702,8485,3403,MI,Cooper Harbor,Cooper Harbor Township Library,Town,1860,NA,1884,NA,NA,0,NA,0,Antebellum,Cooper Harbor MI,-87.8903203,47.4683113
3703,2858,3404,MI,Corunna,Corunna Ladies' Library Assoc.,Ladies,1863,NA,1876,NA,1875,800,1875,800,Antebellum,Corunna MI,-84.117745,42.9819728
3704,8486,52265,MI,Cotterville,Cotterville Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Cotterville MI,-82.5370301,42.6923207
3705,8487,52266,MI,Courtland,Courtland Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Courtland MI,-85.4994192,43.144509
3706,8488,52267,MI,Crockery,Crockery Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Crockery MI,-86.0733498,43.0881546
3707,8489,52268,MI,Croton,Croton Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Croton MI,-85.6608793,43.4389123
3708,8490,52269,MI,Crystal,Crystal Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Crystal MI,-84.9147337,43.263088
3709,8491,52270,MI,Dallas,Dallas Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Dallas MI,-84.7942091,42.998424
3710,8492,52271,MI,Danby,Danby Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Danby MI,-84.8776392,42.8079095
3711,8493,52272,MI,Davison,Davison Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Davison MI,-83.5180063,43.0347491
3712,8494,52273,MI,Dearborn,Dearborn Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Dearborn MI,-83.1763145,42.3222599
3713,8495,52274,MI,Decatur,Decatur Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Decatur MI,-85.9744569,42.1080979
3714,8497,52276,MI,Deerfield,Deerfield Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Deerfield MI,-83.7788283,41.888936
3715,8496,52275,MI,Deerfield,Deerfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Deerfield MI,-83.7788283,41.888936
3716,8498,52277,MI,Delhi,Delhi Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Delhi MI,-84.5327038,42.6262669
3717,8499,52278,MI,Delta,Delta Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Delta MI,-84.6620322,42.7265775
3718,8500,52279,MI,Denmark,Denmark Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Denmark MI,-83.6561215,43.4426042
3719,8501,3405,MI,Denver,Denver Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,Antebellum,Denver MI,-85.9917437,43.5866442
3720,8119,3415,MI,Detriot,Public Library,Public,1865,NA,1884,NA,1869,15500,1875,22882,Antebellum,Detriot MI,-83.0457538,42.331427
3721,5343,12305,MI,Detriot,Citizen's Circulating Library,Comm,1829,NA,1829,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3722,6244,12306,MI,Detriot,Detriot College of Medicine,Med coll,1868,NA,1900,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3723,7151,12307,MI,Detriot,Detriot Gazette Reading Room,Read room,1829,NA,1829,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3724,7081,12309,MI,Detriot,Parke-Davis Res. Library,Mill,1875,NA,1957,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3725,4515,3412,MI,Detriot,Detriot Scientific Assoc.,Sci eng socy,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3726,6257,3411,MI,Detriot,St. Philips College Library,Coll,1839,NA,1858,NA,1845,3000,1858,3000,Antebellum,Detriot MI,-83.0457538,42.331427
3727,4295,3406,MI,Detriot,Board of Trade,Trade,1850,NA,1875,NA,1875,500,1875,500,Antebellum,Detriot MI,-83.0457538,42.331427
3728,4121,3413,MI,Detriot,Fire Dept. Library,Fire,NA,1858,1860,NA,NA,0,NA,0,NA,Detriot MI,-83.0457538,42.331427
3729,5342,12308,MI,Detriot,North--Western Journal Subscription Library,Comm,1830,NA,1830,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3730,6797,3414,MI,Detriot,House of Correction,Prison,1865,NA,1884,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3731,7669,3433,MI,Detriot,Ft. Wayne Post Library,Garr,NA,1870,1884,NA,1870,200,1875,1200,NA,Detriot MI,-83.0457538,42.331427
3732,4493,30910,MI,Detriot,Historical Society of Michigan,Hist socl,NA,1832,1859,NA,NA,0,NA,0,NA,Detriot MI,-83.0457538,42.331427
3733,4072,3416,MI,Detriot,Social Turnverein,Socl,1857,NA,1884,NA,NA,0,NA,0,Antebellum,Detriot MI,-83.0457538,42.331427
3734,3697,3419,MI,Detroit,YMCA,YMCA,NA,1875,1875,NA,1875,516,1875,516,NA,Detroit MI,-83.0457538,42.331427
3735,460,3418,MI,Detroit,Young Men's Soc. Library,YMA,1833,NA,NA,1882,1850,1815,1875,12790,Antebellum,Detroit MI,-83.0457538,42.331427
3736,2766,3409,MI,Detroit,Bar Assoc. Library,Law socl,1853,NA,NA,1952,1874,3162,1875,3544,Antebellum,Detroit MI,-83.0457538,42.331427
3737,3339,3408,MI,Detroit,Detroit Athenaeum,Athen,1831,NA,NA,1836,NA,0,NA,0,Antebellum,Detroit MI,-83.0457538,42.331427
3738,2267,12310,MI,Detroit,Reading Club,Socl,1825,NA,1825,NA,NA,0,NA,0,Early National,Detroit MI,-83.0457538,42.331427
3739,2275,3407,MI,Detroit,Library Assoc.,Socl,1817,NA,NA,1831,NA,0,NA,0,Early National,Detroit MI,-83.0457538,42.331427
3740,3227,3410,MI,Detroit,Mechanics' Society,Mech,1842,NA,1875,NA,1857,1566,1875,3500,Antebellum,Detroit MI,-83.0457538,42.331427
3741,8502,52280,MI,Dewitt,Dewitt Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Dewitt MI,-84.5431867,42.7924727
3742,8503,52281,MI,Dexter,Dexter Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Dexter MI,-83.8885552,42.3383697
3743,8504,52282,MI,Donn,Donn Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Donn MI,-86.4997562,42.0248382
3744,8505,52283,MI,Dover,Dover Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Dover MI,-83.9107787,42.4025354
3745,2857,3420,MI,Dowagiac,Ladies Library Assoc.,Ladies,1872,NA,NA,1904,NA,0,NA,0,Antebellum,Dowagiac MI,-86.1086228,41.9842123
3746,8506,52284,MI,Dryden,Dryden Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Dryden MI,-83.1238265,42.9461395
3747,2856,3421,MI,Dryden,Dryden Ladies' Library Assoc.,Ladies,1871,NA,1876,NA,1871,6,1871,6,Antebellum,Dryden MI,-83.1238265,42.9461395
3748,8507,3422,MI,Dundee,Dundee Township Library,Town,1840,NA,1875,NA,1875,446,1875,446,Antebellum,Dundee MI,-83.6596596,41.9572676
3749,8508,52285,MI,Duplain,Duplain Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Duplain MI,-84.4524827,43.0466967
3750,8509,52286,MI,Dwight,Dwight Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Dwight MI,-82.9286428,43.9723794
3751,8510,52287,MI,Eagle,Eagle Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Eagle MI,-84.7902953,42.810055
3752,8120,3423,MI,East Saginaw,Public Library,Public,1861,NA,1884,NA,NA,0,NA,0,Antebellum,East Saginaw MI,-83.9508068,43.4194699
3753,8511,52288,MI,Easton,Easton Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Easton MI,-85.1375645,43.0038138
3754,8512,52289,MI,Eaton,Eaton Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Eaton MI,-84.7733325,42.5886496
3755,8513,52290,MI,Eaton Rapids,Eaton Rapids Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Eaton Rapids MI,-84.655814,42.5092039
3756,8514,52291,MI,Eckford,Eckford Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Eckford MI,-84.8663643,42.2019873
3757,8515,52292,MI,Ecorse,Ecorse Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Ecorse MI,-83.1457569,42.2444833
3758,8517,52294,MI,Elba,Elba Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Elba MI,-83.4399484,43.0364159
3759,8516,52293,MI,Elba,Elba Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Elba MI,-83.4399484,43.0364159
3760,8518,3424,MI,Elk Rapids,Elk Rapids Township Library,Town,1865,NA,1875,NA,1875,531,1875,531,Antebellum,Elk Rapids MI,-85.4164605,44.8955578
3761,8519,52295,MI,Emerson,Emerson Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Emerson MI,-85.0292528,46.5564093
3762,8521,52297,MI,Emmet,Emmet Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Emmet MI,-84.9769067,45.6418969
3763,8520,52296,MI,Emmet,Emmet Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Emmet MI,-84.9769067,45.6418969
3764,8522,3425,MI,Ensley,Ensley Township Library,Town,1858,NA,1884,NA,NA,0,NA,0,Antebellum,Ensley MI,-85.6229296,43.3423979
3765,8523,52298,MI,Erie,Erie Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Erie MI,-83.4968452,41.7939829
3766,8524,52299,MI,Erin,Erin Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Erin MI,-82.9119985,42.5268325
3767,8525,52300,MI,Essex,Essex Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Essex MI,-84.6688348,43.0701592
3768,8121,3426,MI,Essexville,Hampton Library,Public,1851,NA,1884,NA,NA,0,NA,0,Antebellum,Essexville MI,-83.8419193,43.6153004
3769,8526,52301,MI,Eureka,Eureka Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Eureka MI,-84.5138771,43.1036418
3770,8527,52302,MI,Everett,Everett Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Everett MI,-85.7461548,43.5009898
3771,8528,52303,MI,Evergreen,Evergreen Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Evergreen MI,-85.0025539,43.2398594
3772,8529,52304,MI,Exeter,Exeter Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Exeter MI,-83.4856913,42.0318825
3773,8530,52305,MI,Fabius,Fabius Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Fabius MI,-85.7216617,41.9106031
3774,8533,52308,MI,Fair Grove,Fair Grove Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Fair Grove MI,-83.5432925,43.5236323
3775,8531,52306,MI,Fairfield,Fairfield Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Fairfield MI,-84.0801613,41.7475551
3776,8532,52307,MI,Fairfield,Fairfield Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Fairfield MI,-84.0801613,41.7475551
3777,8534,52309,MI,Fairplan,Fairplan Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Fairplan MI,-85.1271907,43.167962
3778,8535,52310,MI,Farmington,Farmington Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Farmington MI,-83.3763218,42.4644795
3779,8536,52311,MI,Fawn River,Fawn River Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Fawn River MI,-85.2704457,41.7676364
3780,8537,52312,MI,Fayette,Fayette Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Fayette MI,-86.6679137,45.7174788
3781,8538,52313,MI,Fenton,Fenton Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Fenton MI,-83.7049498,42.7978061
3782,2855,3427,MI,Fenton,Ladies' Library Assoc.,Ladies,1867,NA,1884,NA,1869,400,1875,568,Antebellum,Fenton MI,-83.7049498,42.7978061
3783,8539,52314,MI,Fillmore,Fillmore Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Fillmore MI,-86.0414264,42.7211367
3784,8541,52316,MI,Flint,Flint Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Flint MI,-83.6874562,43.0125274
3785,2854,3428,MI,Flint,Ladies' Library Assoc.,Ladies,1851,NA,NA,1885,1870,101,1875,2177,Antebellum,Flint MI,-83.6874562,43.0125274
3786,2962,3430,MI,Flint,Young Men's Library,Young Men's,1868,NA,1870,NA,1870,1100,1870,1100,Antebellum,Flint MI,-83.6874562,43.0125274
3787,4514,3429,MI,Flint,Flint Scientific Institute,Sci eng socy,1857,NA,1858,NA,NA,0,NA,0,Antebellum,Flint MI,-83.6874562,43.0125274
3788,8540,52315,MI,Flint City,Flint City Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Flint City MI,-83.6874562,43.0125274
3789,8542,52317,MI,Florence,Florence Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Florence MI,-85.5817911,41.8547298
3790,8543,52318,MI,Flowerfield,Flowerfield Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Flowerfield MI,-85.6580538,42.0658783
3791,8544,52319,MI,Flushing,Flushing Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Flushing MI,-83.8510732,43.0630833
3792,2853,3431,MI,Flushing,Flushing Ladies' Library Assoc.,Ladies,1873,NA,1884,NA,1873,41,1873,41,Antebellum,Flushing MI,-83.8510732,43.0630833
3793,8545,52320,MI,Forest,Forest Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Forest MI,-84.3155752,45.2709436
3794,8546,52321,MI,Forester,Forester Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Forester MI,-82.5693699,43.4991899
3795,8547,3434,MI,Frankenmuth,Frankenmuth Township Library,Town,NA,1856,1884,NA,NA,0,NA,0,NA,Frankenmuth MI,-83.7380194,43.331691
3796,8548,3435,MI,Frankfort,Frankfort Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,Antebellum,Frankfort MI,-86.2345396,44.6336096
3797,2274,3436,MI,Frankfort,Frankfort Library Assoc.,Socl,1871,NA,1884,NA,NA,0,NA,0,Antebellum,Frankfort MI,-86.2345396,44.6336096
3798,8549,52322,MI,Franklin,Franklin Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Franklin MI,-83.3060432,42.5222567
3799,8550,52323,MI,Fredonia,Fredonia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Fredonia MI,-85.0025539,42.1867919
3800,8551,52324,MI,Freedom,Freedom Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Freedom MI,-84.6411561,45.7361233
3801,8554,52327,MI,Fremon,Fremont Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Fremon MI,-85.9420013,43.4675173
3802,8555,52328,MI,Fremont,Fremont Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Fremont MI,-85.9420013,43.4675173
3803,8552,52325,MI,Fremont,Fremont Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Fremont MI,-85.9420013,43.4675173
3804,8553,52326,MI,Fremont,Fremont Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Fremont MI,-85.9420013,43.4675173
3805,7670,3432,MI,Ft. Brady,Fort Brady Sault de Ste. Marie (Fort Brady),Garr,NA,1870,1884,NA,1875,349,1875,349,NA,Ft. Brady MI,-85.4581859,42.1268486
